,text
16032, You a hoe &# ; I just thought you were cute that&# ;s why I kissed you&# ;&# ;
1514, I wanna eat weed brownies but then I ask my self if I really wanna spend countless hours watching a documentary on sea tu&# ;
9551,How do you bloke someone on insta?? Dumb bitch scares me
10051,This ain't no mf bitch ass.
7336, sup my nigga.. cracker.. home boy.. what ya know that .. blah... forget it.. hey to ya.
16160,But she is a hoe.? &# ; idk about that 
134,iMessage so trash
5389,steph curry looked like a little bitch gettin handled like a rag doll lmfaooo
6868,All these so called real niggas and they hoes aint nuttin but some massah luvin uncle toms &amp; aunt jamammi's fakin da funk.
3038,I think I read the worst interview ever. Lee Castro and one of the dope bitches. Neither one of these two belong in media.
6566,"The clips hang down to the dick.. That's a automatic shotty from a drum they call tommy, guarantee to get you bitches from by me"
736," haha, I've swatted that little bitch around all night, starting to feel a bit sorry for him, seriously."
7240,I'm a sucker for colored eyes &# ;&# ;
9006,Dumb ass bitch i swear
5601,Ummm...so the Happy Fairy apparently took a crap on my twitter and made it all...happy.
1398, Nigga wanna bitch about a party y'all know my address knock at my door
8485,"We bout to be the next Chik Fil A, lmao. Couple of fags said we told them if they didn't like their food to get out. Never happened &# ;&# ;&# ;&# ;"
3405,People who play #fantasygames are white trash
11958,"Not ya grandma brownies, wink wink "
816,"I woke up and she was already pregnant, fuck dat bitch &# ;"
9327, smd bitch
11730,It's funny how girls are crying over their nudes being on IG like bitch why you sending nudes to begin with?
6375,"I ordered chocolate chip cookies &amp; this bitch gave me fries smh , I couldn't even take the shit back because I was gon be late for work"
2045, Another movie that's gonna make you question your bitch &# ;&# ; 
6862, I really hate skyler like she's loaning money and it's not even hers like bitch wtf
1163,"You ever randomly woke up and ya bitch standing over you, just staring."
151,"Pistols and bad bitches, hustlers and bad business!"
5017, Look at all those fake ass fuck boy ass desperate for a ring ass trash ass fake ass fans out there
12396,Only basic bitches workout at planet fitness
11452,"I ain't got no pussy or weed, I'm on that bitch suck my dick diet"
15545,These are insane and Cigars trash!? Foam done bumped his head These are insane. Like so insane. 
171, I knowww righttt. I don't even know how to use this shit. How I update my status on this hoe?
6249, if I can get this bitch to go --&gt;&gt; 
8977,Y'all can have Skylar Diggins. looks like a tranny to me
16463,Fairy Tale Hat - free crochet pattern for child and adult at 
2719,Like my twat
11552,so y we ordering lunch at work to be delivered n it's like ppl goin n n I'm the only one wit a card n this ho gonna say..
14520," oh you mean Noah zimmerman's cute ass &# ;. I mean he should, he talks to his hoes all day everyday . &amp; his girl Courtney &# ;&# ; sooo"
10547, lemme cheer you up bitch
3835,Lmao RT The food ain't gon run from you FAT bitch
2567," I knew a bitch in college who sold the pussy for - ""favors"""
3378,""" &# ; I must be a bitch&# ; you are &# ;&# ;&# ; sike naw"" This why we always beefing &# ;"
325," ""that hoe over there"""
12464,"Lesbians all be like ""yo-ho and scissor me timbers!"""
13301, yes i like dick and i hate bitches. who am i now?
2822, My main bitch &amp; my side bitch mad @ me i could by give fucks
13349,&# ; bitches giving back rubs ?
13895,you a hoe nigga forreal
8720, pay your taxes teabaggers
7846,Get yo bitch jumped by nigguhs
5550, &# ; &# ;&# ;&# ;finding herself in the hoe section
11040,"All them hoes crazy Thick thighs, &# ; skinny waist, &# ; and natural beauty face &# ;"
6883,"Want to go get this brownie, I'm stuck doe."
9315," Yall want foreign bitches sooo bad, but cant even pull local hoes"
802, vegeta is a little bitch #TeamGoku
9826, nigga I didn't have no change.yall some hoes for Tryna shoot know y'all can't shoot
9729, hell naw he ain't he the star of that team lol but I'm sure that white honkey called him a nigga
10705,""" What should I name my cat, ideas?"" Mr pussy"
2002,"I mean most ppl confuse when to use ""to"" and ""too"", this nicca used the word ""two"" when he should've used ""to"" &# ;"
5313,Free Ballout lil bitch &# ;&# ;
3437,A pharaohs nd his angry bird 
5356,I look better on your bitch than her outfit on my floor #myboy
7504, Lamashtu has some great orgies but is a total bitch. lol : P
5628, A real hoe will never let you turn her into a house wife.. She'll let you know what it is before you start catching fe&# ;
2964, It is Shakespeare's birthday. Take a look at some Shakespearean trash talk. 
3959,Bitches with trash pussy always want unprotected sex
3195," My daughter hate the Freddy Krueger mask I got at the crib, wheneva she act up, I put that bitch on for the NITE"
16101, such a hoe
1161,Westside nicca!
9155,Alice took advantage of me last night...... that bitch won't tonight!!!!!
7394, The face you make when you see a hoe trying to preach on twitter 
12134," ""That bitch had to pull my hair to win"" RT Lol so what do you tweet if you lose?"
2528, Merry Christmas Hun ! &# ;&# ;&# ;&# ;
10677, like their players really been talking trash about Bama.
16138,Haley was called a raghead &amp; accused of adultery and she skyrocketed in the polls. y&# ;all think Sheheen didn&# ;t notice that?
7705,That 'Ouija' movie look like trash
1268, fuck you bitch
7269,This bitch looks like a tranny tho.
3910,Watched some crows eat a sandwich
11991," The fuck? I asked this bitch if she was having a good day, and the bitch said ""stop being weird"" im conf&# ;"
15352,Won't step dad me hoe. Lol
15834," CH BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?"
67,"I hope you wrapping it up! Give that pussy a break! All them niggas you fuckin, never been on a date &# ;"
8378,bout to beat this case like a pussy nigga &# ;&# ;&# ;&# ;&# ;&# ;&# ;
12141,I love how bitches be talkin how the single life is the best life then bitchin and complaining how they need a boyfriend #WTF
2794, they didn't want to fuck Steve that bitch lmao
3441, just remember to keep the skirt dark colored. It camouflages all that pan dimensional gore
7072,dad isn't your name faggots a little more fitting.
3187,I wish I could go to dat bitch rt
3505, A relationship does not stop a hoe from being a hoe.
6717,Country Bumpkin Word of the Day : yokel 
14095, &# ;&# ;&# ;&# ; nigga doing the duggy on dem dead hoes lol
13593,My brother doesn't know what American horror story is &# ; bitch you lame ass fuck
11884,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Anal | Blonde tranny ass fucked "
3108,"I went to see This is Where I Leave You, at a movie theater with tables and real food! It was fun. I ordered a brownie dessert. :P"
1431," Pink ""albino"" dolphins are extremely rare but do exist in the wild. "
8750,The bad bitches still awake?
3599,Don't mind black people.....hate niggers!
333," A bird doesn't sing because it has an answer, it sings because it has a song. MAYA ANGELOU #poetry #writing"
4059," ""the hoes be by my house"" , we be at tony spot mf"
2033," Sonia never criticises Kejriwal. Kejriwal, who trashes every other leader, never criticises Sonia. Touching."
3352,I hope you realize that your both retarded
2797,&# ; Oreos And Milk &# ;&# ;
153, When kennies angry he talks like a ghetto black man and I really don't even think he notices HAHAHAHAHAHAHA I'm laughing @ &# ;
13082,Real niggas let real bitches come &# ;
10864,they're not playing Charlie Strong's soft don't run up the score mentality. They're playing this guy. 
7985,Mommy said no pussy cats inside my dawgs house
12381, These hoes ain't loyal 
1747, A side bitch made this &# ;&# ;&# ; 
6060," Nosey ass hoes , I hate em. Always finding shit but can't find a man to date em &# ;&# ;"
9709,""" Don't got time for bitches to be actin iffy."""
1585, The crows warned you to stay away from the island. Will you? THE SOUL COLLECTOR #IAN 
9762, but cant nobody at yall pep rally out jigg me
3158, You knew I fucked that bitch and you didn't react?
5156,Making brownies
7816,""" How could u do this to me bitch"" potent"
11282,Hypocritical little bitch
267," Confused. Are lefties using the #Bridgeghazi hashtag to mock the bridge situation as frivolous, or seriously equating the t&# ;"
1278,&# ; yeah he lowkey loves me he knows he's ma nigga &# ;&# ;we don't love these hoes
9898,I'm the biggest redskins dam right now if they get this stop
13769,Maybe I'm just some bitter ass nigguh like Obito
1043,or my cup filled &# ; Love a bitch that know to keep me one rolled&# ;
11798,&# ; Like why tf is this bitch following me ?&# ;&# ;
5392,Lmfaoooooo LMFAOOOOOOOPOOOOOO &# ;here come yo bitch ass auntie&# ; 
7460, I'm not fake bitch meet me after school then nigga
10579,"My problem is I got a STRONG ""IDGAF"" attitude. Ion show NO Feelings to these pussy mfs &# ;"
10035," HAHAHA ""chunky goalkeeper makes a save with his stomach"""
13288,&# ; &# ;&# ;&# ;&# ; now bitch you know.. Lmaooo&# ;&# ;&# ;&# ;
8369,"#metal only, honkies!"
6226,When a pussy nigga socks you and doesn't knock you out.
2452,All your selfies are booty pics... Cause bitch you always look like ass
11592, I need my pussy ate now !
11599,Neva trust a bitch
8887," I'm convinced that some of y'all bitches get pregnant purposely because ""birth control &amp; plan b pills"" are effective &# ;&# ;&# ;&# ;"
6009, The sound of wet pussy &# ;&# ; &gt;&gt;
7634,Finally done wif mock regents &# ;
1237,"Fat hoes on Twitter calling themselves Barbies, bitch you ain't no damn Barbie you a damn care bear."
14890,This hoe reathie be tripping &# ;&# ;&# ;&# ;
2335, From my experience these bitches ain't shit my pass all bad on nem
5778," You remember,it used to be funny coloured paper."
1745,I can't trust a bitch &# ;
8827, You're responsible for the story inside you. Don't let self-doubt cripple your #creativity. #AmEditing #AmWriting #WriteTip
9013,I dont kiss none of these hoes &# ;&# ;&# ;&# ;
2788," I assume so, the tranny went out this morning. I have a maxima."
1441,Was in kimball gym today boy if they had the carter&amp; kimball it that hoe it would've been stupid
1693, fix the fucking snipers you retarded piece of shit. Fucking overpowered as fuck. They aim down faster then ...
686,What time jamboree start Thursday. So I ca smile for the ugly hoes. &# ;&# ;
12543,pony tail red nails still in school bitch
1995,"&# ; &# ; &# ; I really only like like people in this town, everyone else is a faggot&# ; me&# ; me&# ; me"
13175," Wonder how many US citizens have joined ISIS after listening to Joe Scarborough trash this ""black President?"" Good Job Joe!!"
13635, hahahah for reals he was like this bitch crazy lol
2332," Bitches be in th grade talking about ""I miss Bae"" &# ;&# ; naw bitch you missed graduation &# ;&# ;&# ;&# ;"
1681," omg! I don't even know where kimlau sq is...I would been like,""look a bird!"" then ran for the hills! Lol"
8519,"Not that I plan on dying soon, but I'm totally going to write Kenobi in as my sole heir. He's the only thing locally (under ) I can trust"
432, Rip blood money shoryy was a rider blew dat at shy glizzy bitch ass in his own city yea yea...# 
14310,Siri is terrible #cunt
15049,Horny MiLF in sexy lingerie has her old pussy pummeled by a hard&# ;dick 
3400,Let a bitch say I got a small dick on god I'll whip that shit out and show everyone in the room what I got. Blessed.
6864,"Here I go! Welcome to the titty show. Typa ass i see in a video. When I fuck, nut in you like a silly hoe. "
5806, clam it
13259,JJ Watt was on his grown man shit all night.. Now let's get it #Yankees
9195, hey Windy! Does your dildo take out the trash for you? Buzzzzz
16222,Sometimes you gotta block a bitch because damn they annoying
5861, should be lol lil bitch
13944, using words such as &# ;dick&# ; and &# ;pussy&# ; in regular convo is just too vulgar for me.
738,I make bitches fly like Peter Pan do
12532, Did you say spray tan? **Charlie Crist switches back to Republican**
2352, A WILD one in the Bronx. Yankees score runs in bottom of th to take - lead over Red Sox. The half-inning took THIRTY&# ;
11849, where have you been hoe
9280," bitch please, are you trying to say I was closer to Philly than you"
745,This was my Chit shake that monkey beeotch 
9427,"I wan do a mixtape... ""pussy an cinnamon rolls"""
10937,"&# ; lol the bitch not responding,&# ;lol it's cool imma get one I jus trusted that more"
1170,Who the hell taught you how to fuck bitch toot it up
13563, youre cheating on mickey bubbles! :O
11691,It's stuff like this that makes black people look retarded. It's not expressing yourself its stupidity 
9051,"Its Brittany, bitch"
16104,Lima fears change but yet wants to bitch about how much it sucks &# ;
26," I really don't be tryna hoe nobody.. I eat, we all eat. Literally."
5513,That nigga Tannehill trash lmao Dolphins trash
1608, Parque de atracciones abandonado en Jap&# ;n. 
11786, I know nigs
8421, The shirt trash &# ; and I'm leaving your room a mess &# ;
10604," I am brown, while you are black and ignorant, your stupidity makes me sick, typical thug looking nigger."
11890,"""Niggas always yelling ""Fuck bitches, Get money"" meanwhile they're broke and still want the bitches&# ;."""
13290,This wigga didn't follow me back.. Smh
2195,"~~Ruffled | Ntac Eileen Dahlia - Beautiful color combination of pink, orange, yellow &amp; white. A Coll "
14616,I wish everyone I knew wasn't a faggot a try hard or a sketchball
3812, dam bitch
2747, Toma ESO negros 
16460, I'm on that straight Cali kush bitch don't kill my vibe
16341,The African Goshawk (Accipiter tachiro) is a species of bird of prey in the Accipitridae family. fou 
6010,Vagina flavored bacon bitch
8154,It aint nothing to cut that bitch off- K camp
13525,""" I hate when boys deny that they have bitches &# ;&# ;"" smh"
12461,# get to hit any bitch on campus he wants to
7372, I have yet to master the art of eating a powdered donut without looking like I just left Charlie Sheen's house.
71,You niggas that would rather your girl wear jeans and Js instead of a tight dress and heels are faggots..
11844, #giantduck #pittsburghduck #yellow #livestream #wpxi #nofliter @ Duckburgh 
13841, i donno who demz iz? But ima bout to get white gurll ghetto on there asses when i find out....
2177, nigger: A fully grown niglet 
6809,Bad bitches hate broke niggaz.
14187," Dani Alves uses his new gray hair to talk himself out of a yellow card, telling the referee, ""I am but a humble senior &# ;"
7871,No time for bitch niggas.
16077, bitch I got plans to fuck tonight I said friday nigga
2405,got my bitch in her whip coming to pick me up
11749,Eat a dick bitch
8422,This hoe got a gf but complain about life like is she hitting you right ?
2289, i wish they made a hoe fax . id be like show me the hoe fax before dateing a girl .
403, lol you tell that bitch
3793,I only fuck with bad bitches I'm stiff
3553, No girl sucks dick but somehow all dudes get head. Dudes only fuck bad bitches yet all these ugly girls getting pregnant&# ;
4942," I hate seeing people bitch about their lives. I haven't even tried the Taco Bell breakfast, man, you don't have it this har&# ;"
7450,"bitch made, dudes actin bitch made"
10753, &# ; When you ain't had pussy in a hot minute... OMM &# ;
12605,Early morning beer as a reward for waking up and taking the trash out
5877,Cussed out by a fat redneck on the last day YOLO &# ;&# ;
1188,Damn bitch gotta bootay
14687, &# ;Kik me&# ; ass hoes Got an iPhone but it&# ;s off ass bitches
2120,If you want it come and buy it ain't no mufuckin fronting nowadays niccas playing games about a few hunned! -- #Loud
9534,Now a neighborhood nigga like me ain't supposed to get no pussy like this
11473,"Omg he's at it again. He's the most pathetic, spineless, no balls having piece of trash on twitter I've ever seen. Let me go throw up, blah."
278,A squad of dyke cholas fear nobody. They worse than the cartel
7361, damn I just got called a hoe
13704, The best way to make a hillbilly do something is to tell him he can't do it.
16311,"Don't be using teeth, hoe that's childish"
14843,It's out b day bitches!!!&# ;&# ; 
3755,Dudes is calling bitches out left and right today #mybabyisallgrownup &# ;&# ;&# ;&# ;&# ;&# ;
405,These bitches irritating
568,You said I texted u and told u I missed you? Yeah I did bitch like weeks ago. Grow up
1227,"Whenever I see a pic captioned ""Soft ghetto"" I log off for minutes"
15386,You fat hoes need to exercise and diet
13959,Yo bitch choosin just letr
5000, Beyonc&# ; seems like a bitch
15108,"Idgaf what u do to get it long as u go hard in that. Sell drugs, credit cards, checks, strip, sell pussy, whatever. Jst dn't b half-assed!"
3993,They use to call my mom Japs when she was younger. Lol Asian racial slurs.
631, I can't trust a bitch I can't trust myself
2272,Good Morning to you hoes and pimps.
15604,Bitches with kids are retarded
9948, haha i dont remember following you but ok? Get your pannies out of of bunch cunt
16291, you're failing at that and you don't know where I live faggot
3524," / / MO let &# ;kill some crackers, kill their babies"" New Black Panthers hijack his #Ferguson presser "
1367,im a hoe for forgetting my umbrella
10370,It ain't nothin to cut a bitch off
1963, because she a typical ghetto girll.
11864,Half these bitches be playin because but im far from a lamee
5402, or a celebrity. Poor bitches
16218,Only Americans would hire white trash with ties to international terrorism as police officers.
10124,There is this yellow thing in the sky. I don't know what to make of it.
13814,"""Twitter is twitter"" bitch twitter is life"
94,"Man I thought that heifer was yo old bitch, when you first went to the feds I was that nigga she would smoke with."
583, THIS is how you honor Native Americans. #changethename #HTTR 
7447, - bitch dont hate
944,Who watches wrestling besides little kids and white trash?
3289,&# ; &# ;&# ;&# ;&# ; bitch I was fukkin wicha but fuck you nigga square up&# ; and I'm fucking with you &# ;&# ;&# ;
11134,I just seen a hit bitch call a hit bitch ugly .. that shit be funny ctfu
8097, bitch be working and keep singing like she ain't never bust a move &# ;
13832, Son. Lmao. I&# ;m gonna Cry every time No bitches 
13195, gimmmmmie a hoodrat bitch
5081,are you serious right now? Hypocritical and double standards? Fuck outta my face with that trash
2958," stacks for the heels on my bitch feet, car seat still smellin like keys.. Tell the plug that I'm lookin for a increase.."
13840, You shouldn't bitch about anything until you're in a person group chat
513, isn't that kind of saying the #Braves won't make it to the World Series? LOL
10338, Wanna know if a bitch hygiene up to par. Wipe behind that bitch ear and put it to her nose. If she flinch.....you got ya&# ;
6023,A random am scroll lands me here...RT Charlie horses durin sex just simply means you didn't drink enough water that day
16593,"Fuck Staten Island, place is for pussies"
3478, nigga byeeeee lmfao I'll be dammed if a fag stole my girl
6689,Turn a hoe into a house wife you bet not
2148, she looks like the pussy lips are huge
3535,I'm use to these hoes don't play
6504,the Hitman Holla vs Charlie Clips match-up is bittersweet. shit's gonna be cold cus HITMAN HOLLA GONNA WORK but it's his last battle.....
7689," "" I'm going to the movies this weekend, by myself. No BFFL, no bitch, no nigga, just me... #Solo"" "
10098,Now a days niqqas would rather be real wit a niqqa or bitch they wanna fuck wit rather than they day one niqqa smfh our generation is fallin
3587,That bitch filthy 
7230, Boobs boobs boobs boobs lotta boobs Man I make the baddest bitches send me nudes &# ;&# ; 
632, bitch i juss askd yu uh question yo ole choppa bullet head ahh
14652," please tell those fuming cops that they are a bunch of coward little bitches, and should not be allowed near weapons. Thanks."
248,"I'm not dating anyone right now, I'm giving my pussy a brake."
5482,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Fisting | Whipped Cream Fisting "
15666," 'Worst tweet ever'? PR 'pro' manages to sound racist, mock AIDS in a single tweet "
8145,I love fuckin wit people. I be givin greedy ass nigas old as crackers wit expired cheese dey be callin me like&# ; nigga im shittin likea goose
9032,""" stop being scared to choke her during sex u bitch ass niggas. She&# ;ll like it."". Says the guy who hits women out of bed. FOH"
9430,For every thirst dog lies a thirsty bitch.
1603,The chinks really hunting their food... Dog shot with arrow in N.O. East- 
5419,You at the club EVERY week bitch get a life
1890,"was just informed that ""crunk ain't dead ho!""&# ; lol okay sure"
7157,"""whatever you are, be a good one."" -Abraham Lincoln, this quote is not for yall hoes!"
15868,&# ; show a lotta love to my sisters tho but these bitches so predictable.&# ; Im in trouble
3902, &# ;&# ;&# ;&# ;&# ; yeah I read yo shit to fast bitch
3118,""" I'm rea start smacking bitches period !"" Bluffin at its best"
9202,Please dnt take no pictures please dnt take no pictures especially with my jewelry on man these hoes so vicious
8431, karma is a bitch
15076, Keshun be like it aint nothing to cut that bitch nawl it aint &# ;&# ;&# ;
9952,Ain't nothing that good head or pussy that curl yah toes up&# ;&# ;
13134,"I don't know why broads drunk dial me....I'm sleep, hoe!!"
11481,Smurf a real cat bitch
2485, you watching this trash?
3456, ....yeah....I don't think its about #injuns. I think #redskins is about #politics and #alcoholism in #WashingtonDC .....
2609, bitch FOH
9971,Rotherdam #RapeJihad coverup: young girls sacrificed on altar of political correctness in favor pf paki pedo gangs 
8733,Early bird catches the worm &# ;
8756,That's like saying I've had the pinto since RT dude I've had an iPhone since the beginning.
6783, man some lame niggah when I find him I'm unfollowing TF out his ass!
11903, &# ; what would u do? .. &# ; that bitch down the stairs!
14611,These customers are fucking crazy this bitch said God will smite me because her dumbass locked herself out of her account.
11118,This is a long yellow for a bunch of track sweeping. Not a ton have taken opportunities to pit. #IndyCar #GoProGrandPrix
3746,"Idk about yall, but i loves me a thirsty bitch. Atleast they not afraid to peruse a nigga"
6370,"All that x rays, no wonder the bitch got two heads #AHSFreakShow"
2946,Gotta watch these hoes &# ;
590," ""Drop that bitch"" - on the atomic bomb"
15976,"That bitch on qualitest , she dont act right #WiseWordsFromWebb"
8900, Fuck the Yankees
1596,#NationalCatDay ...sure. Celebrate over BILLION bird deaths and blame it on #climatechange you fuckin' #commies.
3123,And a hoe gon be a hoe regardless
15520,Ima have to fuck with my nigga Omar about those weed brownies
999, Why ya niggas be gassin these wack ass bitches ? &# ;&# ;
612, Trying so hard to resist the urge to smack a bitch 
12244,"' On twitter say she ridin for a niggah &# ;&# ; . That's why I really fuck with her , she down to pull the trigger &# ;&# ; ."
12689,"With no babymama drama , side hoes all that ...just fa me n only me !"
7776,Goes ape shit on my ass like nigggga tf you doin&# ; i hust saved yo life so i pushed her ass into the the wall then she calmed down again&# ;&# ;
8022," New Years resolution: smoke more weed, make more money, fuck more bitches"
992,Lmaoooo His sister probably got the pussy that night #NeverForget 
10205, It's ok to trash talk....but I haven't seen any Bama fans wishing harm or injury towards LSU players.
14756,' Looked at my EX profile and she struggling with that weak ass niggah &# ; God Is Good &# ;&# ;
9796, Nevermind. Still a little bitch. 
13040,Sessy's a bitch but is a real homie. Unlike Gabby.
3374,Kirk Hinrich going fucking dumb out that bitch
7238,"This target is ghetto, but whatever"
13501, Like I know I can be a bitch sometimes but some people need to know their levels
2456, yeah lil nigga I was homecoming king and still been getting bad bitches as u see &# ;&# ;
5275,"Man these hoes so familiar, one minute on the team next minute they ain't witcha"
1917,Jihadis seem to be more upset over the location of the Jedah conference in #Saudi than its purpose #ISIS
3035," nigga what u talkn bout?? Tell them hoes get on they DJ UNK shit if they ain't sucking, walk it out"
3932,"Idgaf about someone havin a cure,let this bitch burn"
6972,"I fuck with lux and his knowledge but mooks presence, delivery is connecting more to the people. Crazy."
1421,&# ; I want pussy for dinner&# ;
713,"&# ; would love the Parkside sport girls, dressed like Kobe all day everyday!&# ; Let me see of them hoes"
5263, Yeen suckin yeen fuckin watchu doin hoe ?
3230,Weekend is here. What an amazing week this has been. Let's use this extended weekend to celebrate our successes my fellow queer folk.
9919," When Tupac said ""I ain't a killer but don't push me, revenge is the sweetest joy next to getting pussy"" "
13861, Lmao nigga yo avi so trash my phone won't even load that shit
2247,REPUBLICANS TAKE MASSACHUSETTS GOVERNORSHIP: Coakley Conceds Gov. Race To Charlie Baker&# ;. 
3497, these blacc ass charcoal bitches be sayin they mixed with irish and some other false shit cuh
10562, I ain't chasin no hoes I got asthma lol...# 
8899,"all these beautiful bitches, sucha beautiful thing"
13863,Physical &amp; bed RT These bitches frame is trash! #Skinny
2407,Da bitch mouf was smellin like da porta potties at da mustang field &# ;&# ;&# ;
15541,This bitch in here putting long lashes on like a abde
3514, this bitch think look like Rihanna ? &# ;&# ;&# ;&# ;&# ;&# ; 
5294," "" Exes swear they can do better, then you see their next bitch ..... &# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;"""
300, your a greaser
16338,"Bitches complain about they baby daddies not being shit, but bitch you KNEW he wasn't shit you didn't HAVE to keep that baby you CHOSE to &# ;&# ;"
14089,&# ; If a bitch comes for me I hope she bout all that slick shit she yapping about &# ;&# ; Thuggin
9596,you ain't a real nigga without goal a to chase and a yellow bone bitch w/ some toes to paint
6211, When you and your boys discover a hoe&# ;&# ;&# ; 
972,' Elza M. Jones Was whipppppppen and drifting last night lol we was tu this ma niggah 
16438,Pretty muthafucka pull up in this bitch like
5475, racist tx trash racist why wld u intvw n ask racist questions itwas so disrespectful
13352, Having a friend that's a hoe but boring is probably depressing.
679, + not knowing wtf it is bitch
10174," ""Real men ask for nudes"" Correction. Pussy ass bitches ask for nudes. Real men are out there working for women &amp; actually h&# ;"
11120,""" USC senior RB Anthony Brown calls head coach Steve Sarkisian a racist and quits team. &# ; he's a bitch"
2513,""" I don't trust dese hoes Nikki told st where I stay at all my fans screen shot ASAP"" we finna come to Chiraq and shoot sumn"
12082," whatever you wall hackin pussy bich I'll fuk u up like I did ur mum, ur sis, ur step sis, ur mums mum, ur mums aunt bich bich"
13289," &# ;&# ; "" Does SZA have freckles on her pussy too?"""
13831,You know you married a hoe ass bitch when she let the nigga come over and let the nigga take ya porn DVDs.
14460," These hoes getting dressed up as hoes for Halloween, just to do what they always do every other night."
10050,"&# ;&# ; niggas sending screenshots of me to they bitches like "" stop texting cuh "" &# ;"
5292," ""Who's my bitch?"" I am, Stephanie. I am."
7356, When yall got the same baby mama and realize that bitch is the real enemy 
13795,""" Baby albino &# ; "
103,Some bitches barely respect themselves
3171, We don't want no skinny bitches get out! WE WANT BIG BOOTY BITCHES!
5540," Woah, the depth of this Ollusion is unreal. #Ollusions "
7769,I was damn near flossing with the bitch's tampon string. Awful &# ; Have anything stopped you from eating pussy? If so what was it?&# ;
1636,&# ; Clingy girlfriends are the best &# ;&# ;&# ;&# ;&# ; Stop lying to these hoes bro.. That shit annoying
7181,"why tf is this bitch in my class wearing all brewers shit it's football season,,,,"
12533,"""I'm probably your main bitch chocolate dipped cinnamon apple"""
3110,"Mum agrees with me, ur being a wee moody cunt and you cani deal with the fact i'm right:/ #dadsbeingsilly"
3087,being up at am cuz your cat meowed at a nocturnal bird is the ultimate #toughbreak
7319,If you take a long time to text back you a hoe
5798, All talk blahblah bye bitch
9791, LOL such a nig
8738,You think America has crooked laws?Women in other countries get executed in the street for shoning.You American hoes wouldn't make it.
14579,it's awesome when people you've known for years talk trash about you behind your back and then ask you for favors later. truly awesome.
