,class
6391,1
3804,1
12285,1
3157,1
3994,1
2384,1
3997,1
2752,1
2683,1
3725,1
10524,0
4041,1
11691,2
874,0
910,1
3074,2
14380,1
12359,1
8491,1
3934,2
14330,1
5155,1
1117,2
3181,1
12791,1
5532,1
13216,1
7925,1
1701,2
9532,0
1793,1
1739,1
10320,1
2859,2
3502,1
4059,1
12165,2
10576,1
6946,2
14360,2
13621,1
1521,1
1676,1
7906,1
687,1
12398,2
3593,1
8889,2
6592,1
7881,1
1608,1
2027,2
824,2
7570,1
4260,2
3866,1
8664,1
14278,1
3808,2
774,1
14704,1
4088,2
9491,1
4596,0
9741,1
4384,1
6383,1
6054,1
4368,1
1890,1
2958,1
2883,1
3831,1
1197,1
2809,1
11185,1
4078,1
4693,1
14505,0
10122,2
672,1
3271,1
3610,1
6815,1
7769,1
11092,1
1027,1
8154,1
7058,1
1183,2
12442,1
12941,1
6420,2
522,1
7986,1
2347,1
5587,1
13600,2
7408,1
3055,1
7437,1
5751,1
2077,1
12664,1
1695,1
5796,2
278,1
2893,2
3849,1
7150,0
3020,1
3904,1
153,1
3126,1
11472,1
3867,1
4074,2
3695,2
1713,1
5971,1
5464,1
2577,1
9579,1
3993,1
10664,1
13642,1
581,1
1808,1
3283,1
12684,1
251,0
14168,1
1783,1
590,1
1885,1
6752,1
11649,0
7068,1
863,1
491,2
129,1
7478,0
587,1
1080,1
9253,1
6081,1
4474,2
5657,1
3580,1
10425,1
8936,1
10728,1
2427,0
12481,1
3018,2
710,1
5417,1
10218,1
3924,1
8633,1
1944,1
8740,1
631,1
8439,1
3970,1
8982,1
6429,1
1235,1
14519,1
11256,1
2770,1
2871,1
6414,1
13231,2
3677,1
3908,1
3670,2
733,1
14343,1
9170,1
9192,1
3713,1
136,1
2920,1
2457,1
13108,1
7004,1
2550,1
10172,1
11850,1
2965,1
3970,1
576,1
9393,0
11786,1
2620,1
2312,1
1922,1
5785,2
11508,1
4649,1
1417,1
11915,1
12670,1
10899,1
11782,1
3242,1
7894,1
816,1
2931,1
232,2
7342,2
1444,2
3511,0
3507,1
11855,1
10760,1
7055,1
3216,1
2260,1
6555,1
1911,1
12609,0
3533,1
2557,1
7424,1
13065,1
1858,1
10057,0
4029,1
3190,2
5653,1
1944,1
1130,1
2827,1
6175,1
222,0
2558,1
13857,2
2298,1
6180,1
9028,1
11762,2
1468,1
809,1
6918,1
2551,1
3492,1
14696,1
13421,1
3830,2
1190,2
10143,1
3167,1
4892,1
13412,1
3355,1
11554,2
4115,1
6328,1
4732,2
2086,1
2602,1
9623,1
1286,1
728,1
3579,1
13436,1
3582,1
3735,1
5205,1
12949,1
12751,1
12416,1
11123,1
13711,1
3648,1
14683,1
4704,0
4811,1
3306,0
3363,1
151,2
7122,1
1796,2
6634,1
9232,1
7983,2
2879,1
6867,2
990,1
11202,1
2737,1
14189,1
13870,1
5732,1
3045,1
2723,1
9621,0
7646,2
1627,1
3351,0
5203,1
2312,0
2817,2
3872,1
11043,1
361,1
5401,1
2656,1
14608,1
10394,1
3519,1
4912,2
1286,1
9564,1
11103,1
14248,0
940,1
1040,1
3608,1
7416,1
2546,1
12773,1
3337,1
1034,1
5858,2
262,1
14166,2
13605,1
4946,1
11233,1
1152,1
8349,1
3927,2
3627,1
8423,1
3987,1
1451,1
3654,1
4201,1
6100,1
2328,0
289,1
6641,2
13593,1
10276,1
8344,2
5841,1
9208,1
5828,1
4401,1
6596,0
2404,1
3633,1
3141,2
2273,1
3516,1
8281,1
851,1
9871,1
9084,1
1263,1
2713,1
7910,1
2627,1
6743,1
4120,2
3246,1
1837,2
3969,0
14653,1
8271,1
6874,1
10351,1
10947,1
11639,1
6741,1
10407,1
12796,1
5820,2
1157,2
10542,2
3243,1
5995,1
4991,0
13206,1
10646,2
8607,1
1461,1
14789,1
2331,1
172,1
1111,1
503,1
4064,1
6297,1
3487,1
308,1
1239,1
744,1
98,1
5177,1
1058,1
8637,1
357,1
12790,1
419,1
3565,1
8709,1
218,1
3404,2
3259,1
589,1
11329,1
1399,1
11474,1
7010,1
14366,1
7479,1
410,1
9089,1
11987,1
178,1
2887,1
1304,1
10077,1
3151,2
7149,1
13705,2
8650,1
2372,1
5898,2
3295,1
5792,1
1116,1
6326,2
8651,1
3526,2
3945,1
12390,2
13871,1
11450,1
6419,1
3049,1
2045,1
11938,1
6877,0
3528,1
8159,2
3579,1
11959,1
505,1
9257,2
1927,1
1129,1
2253,1
10748,1
8573,0
312,0
3684,1
9925,1
14489,1
6954,1
7772,1
12142,1
107,1
1973,0
1244,1
412,1
14499,2
14498,1
12000,1
8751,2
1017,1
9675,1
3816,2
8404,2
14839,1
13080,1
3293,1
2524,1
6028,1
3545,1
3697,1
2970,2
467,1
2004,0
1256,2
13051,1
12794,1
1939,1
379,1
2786,1
1150,1
3257,2
3274,2
5344,2
940,1
12014,1
13776,2
6271,1
5694,1
7985,2
4690,1
2378,2
3277,2
4066,1
14416,1
2168,1
2871,1
12967,2
6051,1
3435,0
2346,1
188,1
1182,1
2836,1
1791,1
12186,1
3448,1
8996,2
7045,1
1847,1
740,1
12851,1
2012,2
3115,2
11090,1
1505,1
9058,1
3933,1
2919,2
14506,0
10971,1
9920,2
10086,1
6959,2
3317,1
14845,1
13032,1
4317,1
5766,1
10090,1
6261,1
6448,2
11776,1
14349,1
5099,1
4945,1
1798,1
3481,1
4521,1
434,2
8053,1
3302,1
11178,1
3532,1
204,1
4520,1
12613,1
13606,2
4003,1
14223,1
476,1
12236,1
2290,1
2331,0
9378,1
1308,1
13245,2
1982,1
69,1
2739,1
6312,2
14010,1
2601,1
14439,1
9590,1
13352,1
8164,2
1322,1
8390,1
13735,1
12253,1
10641,1
8219,1
3964,1
4759,1
9736,1
7466,1
4337,1
2580,2
14204,2
1326,1
7475,0
3377,1
9903,1
3706,1
12734,1
11911,1
14044,1
3585,1
4739,1
2596,1
1558,0
1442,1
5544,2
10424,2
2104,1
12403,1
3846,1
1782,1
3917,1
10361,1
14341,1
101,2
6828,2
11115,1
8116,1
9706,1
1254,1
11298,2
4758,1
10705,1
7206,1
671,1
2325,2
701,1
6731,1
3639,1
8509,1
4920,2
448,1
14595,1
11574,2
1144,1
3720,1
3931,1
3870,1
342,1
685,2
1350,1
12852,1
4086,1
8640,0
13173,1
9639,1
12337,1
1130,2
437,1
1379,1
4672,1
6368,1
5907,2
3572,1
3073,1
12707,1
12041,1
5286,0
1692,1
12683,1
1453,1
13812,1
14255,1
9768,1
6018,1
8138,0
12742,2
2403,1
1834,1
2845,1
11526,1
13832,1
1917,1
2705,1
840,1
62,1
1753,1
2350,1
1507,1
1203,1
1517,1
5356,1
1190,2
10547,1
7015,1
10356,1
3027,1
9672,1
1912,1
12676,1
2686,1
1653,1
14450,1
2831,1
1477,1
1470,1
2095,1
3610,1
5487,1
8942,2
10848,1
10236,1
1529,1
4809,1
5546,1
10913,1
3067,1
7956,1
3715,1
11789,1
13771,2
5979,2
2789,1
2557,1
9347,1
3998,1
4174,1
7494,1
994,1
12433,1
9634,1
3378,1
4107,0
9483,1
14433,1
1117,1
10304,1
12936,1
8030,1
5160,1
3576,1
258,1
12251,0
1229,1
2673,1
14573,2
13747,1
6486,1
894,1
694,1
10067,2
9653,1
5484,1
9986,1
1606,1
13622,1
12507,1
2641,1
2396,1
4965,1
3529,1
7421,2
732,1
10562,1
13851,1
3722,1
2714,1
13325,2
380,1
2918,1
5578,0
9449,1
7823,1
9146,1
8148,1
1114,1
463,0
512,1
999,0
310,1
1061,2
5369,1
11697,1
612,0
6457,1
5042,1
11208,1
14486,1
6507,2
955,1
10834,1
7674,1
2825,1
6080,1
9838,1
11165,1
6154,0
7560,2
14203,1
3478,2
304,1
3354,1
110,1
2124,1
5584,1
6665,1
2220,1
2677,1
14510,2
3874,2
4219,1
2236,1
12535,1
476,1
919,1
10533,1
1075,1
3978,1
643,1
5133,1
11356,1
11609,1
6896,1
13837,1
2531,2
8187,1
4333,2
5558,1
7500,1
3236,1
1358,1
10520,1
7301,1
2995,1
3410,0
6621,1
2400,1
1425,1
11132,1
7774,1
1463,1
12374,1
2959,1
114,0
2089,1
662,2
11313,1
11921,1
9953,1
2754,1
11858,1
11499,1
6399,2
7460,1
10255,1
1271,1
1496,1
698,1
2297,1
4064,1
4400,1
12393,1
13573,1
11436,1
3449,1
13132,1
3916,1
1015,0
3977,1
7349,1
3673,1
5811,1
8097,1
2801,1
5666,1
9569,1
310,1
2393,1
13809,1
3356,2
9068,1
5568,1
1283,2
2569,1
12842,1
8034,1
11622,1
10337,2
6128,1
12440,1
14224,2
2041,1
4624,1
2208,2
3618,0
13530,1
7426,2
3683,2
366,1
2459,1
2757,2
804,1
3128,1
3897,2
8246,1
6915,1
3181,2
242,1
8652,2
8623,1
14638,1
1415,2
3951,1
2565,1
14169,2
2954,1
3376,1
13090,2
363,1
2639,1
6032,1
8228,1
893,1
3219,2
10475,1
4021,1
13891,0
4598,1
10789,1
12799,2
14094,1
11769,1
230,1
4425,1
4551,0
12986,1
2166,1
9531,1
4238,1
489,1
3488,1
9074,1
6156,1
3367,1
7362,1
670,1
8852,1
8706,1
138,0
2844,1
7558,1
3974,2
11903,1
6587,1
13932,1
1780,0
7629,1
14687,1
11970,1
3725,1
2566,2
10790,1
7518,2
12519,1
6469,1
1794,1
10778,1
3311,1
11736,1
10138,1
2492,1
2133,1
9754,1
1684,1
3881,1
11720,1
13587,1
11195,1
10342,1
3792,1
9341,2
10813,1
14165,1
3368,1
13285,1
9981,1
3984,1
1198,2
13441,1
885,1
8190,1
12511,1
13262,1
8033,1
11512,1
3291,1
579,1
1016,1
4734,1
4313,1
6943,1
3756,1
3720,1
8672,2
3584,1
3973,2
9636,1
11630,1
9085,1
10798,1
1186,1
8598,1
548,2
133,2
1628,2
11572,0
2137,1
1213,0
12252,1
14576,1
3476,1
4376,1
3149,1
4239,1
355,1
1772,1
10312,0
6310,0
8075,1
1277,1
14550,1
209,1
223,1
3222,1
13004,2
2460,1
6569,1
6044,1
5838,2
8270,1
11053,1
6340,1
11244,1
3387,1
3292,1
3891,2
1860,1
9210,1
12411,1
8769,1
12914,1
10378,2
12754,1
1410,1
11320,1
7304,1
2861,1
10039,1
2177,1
1576,2
601,1
4869,2
4683,1
7744,1
4208,1
8881,1
8101,1
3427,1
12828,1
3860,2
13291,1
1334,1
5372,1
1674,1
13822,1
13651,2
12396,1
10532,1
930,2
3996,1
9994,2
10040,1
3537,1
756,2
3207,2
3957,1
4802,0
14198,1
1756,1
6732,1
4663,1
3355,1
8583,1
1428,1
3364,1
6973,1
6881,2
75,1
14146,1
3286,1
5332,1
12008,2
1871,1
13341,1
6525,1
10752,0
3200,1
6198,1
993,1
10446,1
11851,1
3047,2
16,1
5086,0
3542,2
7712,1
1131,1
12098,1
4492,2
6247,1
6709,1
3919,1
5982,1
12138,1
433,2
3784,1
2690,2
8759,2
12199,1
5198,1
113,1
2069,1
10399,2
7533,1
12902,2
3688,1
1748,1
14177,1
5367,1
1419,1
1086,1
4284,1
9447,1
384,1
2246,1
3889,1
2066,1
10409,1
4391,1
18,1
4974,1
12786,0
2526,1
11996,0
13506,1
9932,1
3409,1
1929,2
7691,1
3571,1
11543,2
5494,1
3344,1
5882,1
14299,1
549,1
2519,0
4840,1
3594,1
6583,1
1387,0
3779,1
11936,2
8038,1
11597,2
3607,2
6755,2
3814,1
9527,2
10749,1
659,1
5843,0
142,1
14303,1
14862,1
3361,1
9685,1
784,1
10013,1
3355,1
7634,2
8827,2
9030,1
2697,1
14764,1
6574,0
9895,2
1715,2
4003,1
6567,1
271,1
6892,1
12350,1
421,0
13574,2
491,1
2714,1
1407,1
11995,1
1585,1
4632,1
672,1
13983,1
6901,1
2957,0
1166,1
14346,2
3820,1
11650,0
6689,1
9705,1
3950,1
2027,1
8682,1
4509,0
14852,1
1752,1
1615,1
5632,1
9775,2
14438,1
9940,1
4035,1
10916,1
1952,1
5137,1
13266,1
8742,1
258,2
7464,1
4883,1
9163,1
646,1
2293,1
14103,1
3790,2
12806,1
5196,0
9135,1
13640,2
11774,1
5299,1
2610,1
10353,1
3827,1
4692,1
2936,1
1235,0
3803,2
2465,1
103,1
11323,1
3070,1
3302,1
1865,1
1722,1
13901,1
13542,1
3000,1
11618,1
5976,2
8753,1
3879,1
8784,1
2590,2
11964,1
1424,1
7123,1
3001,1
9622,1
8334,1
2925,1
9573,1
3048,1
14552,1
5874,1
11045,1
3616,1
4823,1
911,1
10788,2
12506,1
3487,2
7324,1
3335,1
3088,1
2933,1
1706,1
9218,1
2517,1
9439,1
6926,1
6409,1
2492,1
315,1
3834,1
12214,1
5677,1
11275,1
2411,1
5217,1
3941,1
6255,1
11982,1
10584,2
7024,1
2487,0
3603,1
3013,2
6902,1
3759,1
5407,1
3390,0
3131,1
2209,2
5645,1
9744,2
3759,1
7810,1
4931,1
14414,2
3753,1
12064,1
2373,1
2916,1
7393,1
2577,1
7778,1
2909,2
1806,1
264,1
6145,1
8946,1
12572,1
1376,1
1219,1
2761,1
14539,1
11515,1
71,1
3108,2
14254,1
10220,1
3905,1
3447,1
14445,1
7298,1
11449,1
6803,0
3509,2
3134,0
7842,1
12855,1
3971,2
14306,1
7189,2
8611,1
1705,1
571,1
2376,1
11471,1
4540,1
3143,1
7538,1
2848,1
9336,1
65,1
779,1
9207,1
11544,1
10119,0
3963,1
1480,1
3778,1
6612,1
821,2
9153,1
7557,1
13473,1
5008,2
2413,1
119,2
2468,1
2966,0
3540,1
2666,1
13551,1
7231,0
4947,1
9847,2
14771,1
1616,1
7282,1
10476,1
10937,1
11521,1
10006,1
2142,1
1145,1
11770,2
5947,1
7113,1
3512,1
8029,1
3799,1
850,0
3532,1
2529,1
2242,2
12443,1
13408,1
8413,1
620,1
613,1
3399,1
14829,1
11812,2
296,1
3267,1
3546,2
7790,1
9392,1
3821,1
2527,1
2882,1
12315,1
10322,1
6702,2
14649,2
10617,1
3708,2
3230,2
7718,1
9872,1
753,1
2824,2
10936,1
429,1
780,1
11767,1
8006,1
8943,1
452,1
7098,2
3597,1
5454,0
895,1
1143,2
5135,1
480,2
10993,1
6793,1
1724,2
1906,1
5165,1
702,1
14734,1
7374,1
864,1
4040,1
10793,2
5011,1
4061,1
3160,1
2865,1
8860,2
14421,1
2274,1
9293,1
1600,1
7884,1
2700,2
8488,1
3996,1
1766,1
2415,2
13304,1
9032,1
6675,1
1651,2
6552,2
11638,1
6765,1
3940,1
14795,1
145,1
112,1
7649,2
7353,1
2517,2
14804,1
1965,2
6845,1
1809,2
13743,2
11955,1
1112,2
2649,1
3983,1
7696,1
355,1
10558,1
1259,1
2144,0
2607,0
8115,1
1726,1
10768,1
2430,2
2024,1
11122,1
1562,1
3340,1
2174,1
2573,1
1058,1
6337,1
11167,1
3039,1
8165,1
1854,1
12931,1
9605,1
1819,1
2260,1
10192,2
1846,1
1787,2
1539,1
1082,1
10219,1
3867,1
12473,2
2787,1
5601,1
2393,2
6197,1
2303,1
3780,2
3292,1
13749,1
7553,1
141,1
1507,0
1043,1
3420,1
1487,1
1691,2
7023,1
1064,1
1681,2
4574,1
81,1
146,1
3289,1
4793,1
2473,1
6157,1
1549,1
4987,1
7883,1
9572,1
10247,1
3966,1
10737,1
2968,1
1116,2
1807,1
9376,1
3485,1
3528,2
2546,1
2070,1
11049,1
1926,1
1951,1
1621,1
42,1
14036,1
14181,1
14594,1
9292,1
7455,2
1687,1
1513,1
334,1
3640,2
4583,1
6584,1
3152,2
3796,1
1693,1
1605,1
280,2
8383,1
11353,1
3807,2
13561,1
9944,1
4234,1
776,1
3910,2
11617,1
3805,1
14664,2
12590,1
1484,1
2288,1
3226,1
10127,1
5662,2
3869,1
6410,1
14806,1
3990,1
6674,1
6672,1
14644,1
6292,2
12502,1
51,0
10154,1
10920,1
14111,1
842,1
936,2
7574,1
551,1
3509,1
877,0
1818,1
9198,2
974,2
12569,0
7224,0
1210,1
955,1
1091,1
9538,1
14112,2
6824,1
30,0
3832,1
4022,1
3278,2
2955,1
2770,2
11778,1
14830,1
277,1
4039,1
8965,1
1044,1
562,1
5180,1
1730,1
299,1
2561,2
1816,1
2107,1
5204,1
3236,1
12367,0
3240,1
2932,1
9915,1
963,1
10261,0
3273,2
3727,1
12150,1
11994,2
10962,1
11483,1
9054,1
10430,2
1428,1
3583,1
5125,1
4682,1
2178,1
3328,1
1033,1
4857,1
283,1
1407,1
9179,1
5,1
8550,1
12898,1
4668,2
10818,1
629,1
5072,2
2143,1
1457,2
552,1
10275,1
393,1
7383,1
6809,1
6114,2
1049,2
8939,2
175,1
2841,1
736,1
13449,1
3615,2
1548,1
4042,1
4481,2
8428,1
2059,2
1642,1
7895,0
936,2
4356,1
2284,1
2291,1
1288,2
764,1
9346,1
1165,1
1448,1
5745,2
8136,2
6927,1
8011,1
14536,1
361,1
3728,0
3425,1
12212,2
535,1
7982,1
4180,1
12298,1
2588,1
5849,1
1517,1
11534,1
252,2
11627,1
4460,1
12207,1
3596,1
2535,1
2407,1
3501,2
3274,1
7105,1
8299,2
4095,1
3682,1
1199,1
8339,1
394,0
10879,1
1868,1
1177,1
5039,1
3402,1
13732,2
14178,1
4043,1
4831,2
3090,1
3446,0
13399,1
10123,1
12034,1
4083,1
3776,1
12018,2
9031,1
4513,1
2590,1
5637,1
9600,2
9073,2
8807,1
167,1
3956,1
6458,1
4352,1
2258,1
10287,1
7449,1
13704,2
10530,1
4795,1
10109,1
10517,1
8377,1
10188,1
1640,1
1422,1
6797,2
9566,1
1382,1
9385,2
1120,1
2185,1
2470,1
9236,1
3014,1
274,1
8691,2
9220,0
12704,1
2631,2
2599,1
1063,1
2134,1
2459,1
7120,1
2205,1
2513,0
2623,1
6484,1
10828,1
6229,1
5573,1
3820,1
4431,1
2901,1
5711,1
12002,1
3594,1
12984,0
3422,1
9877,2
3480,1
12210,1
3691,1
12102,1
14750,1
11993,1
8800,1
3477,1
3751,1
2242,1
471,1
11128,1
13929,1
3707,1
6478,0
1464,1
3551,1
634,1
7720,1
10101,1
10233,2
3001,1
9384,1
10071,0
10308,1
12515,1
5963,1
1332,1
11476,1
10922,0
2527,1
862,1
6265,1
2989,1
12610,2
7497,1
527,0
3737,1
14263,1
11904,1
14102,1
2018,1
3458,1
14772,1
918,1
5628,1
13144,1
3327,1
3015,1
3381,2
7735,1
9296,1
1685,1
9237,1
3330,1
3420,1
1385,0
1815,1
11674,1
2105,1
1148,1
10972,2
9193,2
982,1
5633,1
11260,1
4139,1
9537,1
14327,1
6852,1
3832,1
2119,2
13046,1
9887,1
14610,1
10849,2
3906,1
3382,1
608,1
4006,2
2734,1
7831,1
4798,1
3541,2
3885,1
1615,1
3849,1
9221,0
8340,1
1866,1
8893,2
4004,1
7407,1
13584,1
382,2
454,1
8068,1
8354,1
9471,1
14931,2
106,0
5498,2
7928,0
14212,1
10623,1
1566,2
2277,1
707,1
4748,2
3596,0
11063,1
7245,2
9029,1
4091,1
9588,1
7387,1
3109,2
3999,1
9809,1
3269,1
13429,2
3074,1
3651,1
4735,1
3945,1
664,1
4451,2
10383,1
3902,1
2819,0
1279,1
4326,1
2687,1
2308,2
1841,1
14061,0
997,1
12057,1
3326,1
6643,1
7699,1
1388,1
12325,1
2160,1
10030,1
1720,2
1511,1
6196,0
9610,1
3909,1
3388,1
7111,1
14780,1
3114,1
10603,1
8659,2
3265,1
8298,1
2372,1
3592,2
1590,1
4982,1
2820,1
1164,0
2064,1
1108,1
12427,1
2880,1
154,2
5113,2
13980,1
2508,1
11518,1
3473,1
4609,1
12521,1
1961,1
10096,2
2172,1
2394,1
58,1
14447,2
3955,1
170,1
3702,1
14086,1
1800,1
11188,2
5987,0
5235,1
3235,2
12998,1
9271,1
4954,1
12643,1
3266,1
3185,1
2595,1
14246,1
7392,1
3895,2
3391,1
6070,1
237,1
206,1
12027,2
3656,1
10234,1
11899,1
8948,1
9273,1
7652,1
1563,1
9383,2
488,1
11545,1
11400,2
8580,0
13030,1
9154,1
3152,1
7088,1
1240,1
7534,1
14526,1
3912,1
3815,2
8117,1
5870,1
2454,1
3379,2
1191,1
3938,2
2892,1
1969,1
3578,1
9842,1
1292,1
13922,1
14296,1
7996,2
3230,1
5761,0
9868,1
768,1
14105,1
596,1
5559,2
14210,1
12439,2
6118,1
7091,2
2978,0
958,2
2904,1
8346,2
8528,2
11306,1
5652,1
9108,1
9186,0
5161,1
2571,1
10875,1
3263,1
11191,1
13136,1
14802,1
8831,2
4821,1
2029,1
1988,1
11316,1
3858,1
7656,1
5120,2
7981,1
964,1
3075,1
6277,1
7613,0
2125,1
4010,1
8698,2
4646,1
1697,2
8862,1
12918,1
5280,1
7144,1
4783,2
4570,1
2711,2
10822,1
1115,1
7835,1
14219,1
4045,1
12277,1
3640,1
5091,2
12960,1
8481,1
1238,1
421,1
4550,1
10485,1
7732,1
9984,1
12619,1
13937,1
2701,1
10016,2
9624,0
942,1
3348,1
10427,1
422,1
8395,1
8830,1
10871,1
3038,1
8899,1
9174,1
3803,1
1179,0
2847,1
4064,1
195,1
3275,1
2386,1
7974,2
3535,1
12770,1
2899,1
3122,1
13186,1
5562,1
9262,0
6718,1
12708,1
2307,1
3981,1
1001,1
14033,1
1938,1
