,class
4147,1
1476,1
1821,1
465,1
13505,0
2449,1
15345,1
11682,0
10608,1
1731,1
446,1
3135,1
635,1
12261,0
1684,0
4960,1
17021,1
4159,0
11350,1
3878,1
16210,0
2422,1
2601,1
4731,1
8813,1
3696,2
12832,1
5440,2
3848,0
4184,1
2617,1
3992,1
5716,1
3777,2
317,1
3423,1
10339,1
11341,1
12740,1
5195,1
3509,1
5266,1
926,1
422,1
4412,1
11535,0
7190,2
7931,1
13203,1
5711,1
3186,1
3885,1
3888,1
4105,2
8016,1
11180,1
4796,1
2316,2
5663,1
12285,0
9868,1
2931,1
12113,1
11718,1
3342,1
3114,1
3654,1
9819,1
4253,1
1840,1
8929,1
558,1
11870,1
16514,1
12048,2
16904,1
10951,1
6169,1
12825,0
1042,1
13068,0
1108,1
2634,0
12015,0
17117,1
15498,1
3602,0
3732,1
8466,1
1452,0
10407,2
2949,1
12128,1
4969,0
3459,1
1866,0
11772,1
4458,2
16761,1
543,0
2815,2
1536,1
16541,0
4541,2
6873,0
11055,1
9812,1
11769,1
4956,0
13214,1
2098,1
7557,1
14252,1
9760,1
16164,0
211,1
13577,1
5836,1
8008,1
2291,1
4235,1
6361,1
1018,1
9608,1
6377,0
16024,0
16224,1
8368,1
9394,0
6527,1
12724,1
2347,0
978,1
2505,1
15885,1
18135,2
4004,1
13450,1
3918,1
646,1
4398,1
4521,1
3461,1
2432,1
16582,1
10017,1
11077,1
4044,0
8086,2
51,1
15671,1
4773,2
630,1
3838,1
7861,1
3814,2
13360,0
14283,0
1032,0
3850,1
12033,1
12917,2
10847,1
4528,0
12561,1
10053,2
16417,1
16645,1
11771,1
7247,1
1916,1
6805,1
12629,1
13379,1
10183,1
1769,0
12403,2
4133,1
11142,0
11246,1
7732,2
17627,1
12342,1
15862,1
15049,0
3256,0
17072,1
3180,1
8499,2
16064,1
11729,2
367,1
3581,1
4594,1
3764,0
9312,1
7444,1
1240,1
411,2
5915,1
14051,1
11591,1
887,1
3365,1
10058,0
11932,1
4753,0
9811,0
13680,1
9605,2
16596,1
2295,1
7065,1
1205,1
1567,1
4953,1
4291,1
4569,0
2593,0
11766,1
3898,0
4129,1
12066,1
2248,1
8528,1
3940,1
13297,2
2009,2
4901,1
4622,1
3774,0
189,1
16603,2
17143,0
18049,1
1248,0
2936,1
8904,0
14143,1
12167,1
1555,2
13646,0
3060,1
12380,1
9821,1
13158,1
4003,2
16634,0
4235,1
9541,1
3861,1
15804,0
4046,2
3348,1
14573,0
3686,1
12510,1
16548,1
17575,1
4654,1
8925,0
10496,2
16023,1
8784,2
2080,1
4449,1
1779,1
12315,0
11711,1
1141,2
13532,1
5464,1
15684,1
16216,1
17910,1
15453,2
4071,2
6685,2
5828,1
1790,0
2612,1
14167,1
1624,1
16526,0
14491,0
15620,1
7754,1
3693,1
1464,1
8932,1
6106,1
17950,1
15932,1
7868,1
3905,1
17493,1
17868,1
15568,2
17052,0
15482,1
14689,1
16922,1
16924,2
11125,1
3381,1
2355,1
1111,0
7995,1
13429,0
9694,1
970,1
637,0
5151,1
1278,2
1984,1
13002,1
11112,1
11791,2
6200,2
14281,1
9861,0
360,1
1490,1
1538,0
13706,1
2932,0
12034,2
1237,0
11662,1
16630,1
1525,1
3675,1
5811,0
18033,1
2477,1
3259,1
8804,1
781,1
281,0
1455,2
9039,1
4463,1
2829,1
2658,1
11807,2
2251,1
16380,0
4176,2
11783,1
8852,0
4454,1
3174,1
4010,0
2623,1
7823,0
4440,2
10465,0
16671,1
8467,1
7295,1
3173,1
17939,0
8026,1
17380,1
9917,2
4131,1
7149,0
1074,1
13956,1
11612,0
7671,1
14169,1
13105,0
2286,1
14134,1
6717,0
3613,1
17467,1
12140,1
4214,2
2490,1
9349,0
4145,1
11245,0
16282,1
2413,1
12970,1
5763,1
13812,1
12789,1
3618,2
1984,0
4563,1
2440,1
309,0
11568,0
3081,1
4112,1
4847,0
606,1
7714,1
12591,0
13293,0
1811,1
4294,1
1334,1
5224,1
3088,1
4463,1
12440,2
4569,1
3787,0
5439,2
10336,1
1336,1
8302,0
8470,1
2943,0
10759,1
7157,0
4855,1
13159,1
2966,1
8027,0
15460,1
4216,1
9572,1
5760,0
303,2
17955,1
7392,1
8245,1
184,1
12254,2
9816,1
10390,1
15334,1
4714,2
11259,1
9893,1
1891,1
17231,0
8176,0
7079,1
12091,1
8391,0
13973,0
8957,1
10860,1
16774,2
8708,1
1268,1
17930,1
2075,2
3271,1
15470,1
9889,2
7390,1
10109,1
4028,0
4623,1
8321,1
16612,0
2544,1
13108,1
4603,1
480,1
4158,1
6145,2
13663,1
4211,1
4124,2
17324,1
3975,1
7416,0
3242,0
6303,1
15753,2
4377,1
2132,1
11753,1
166,1
2971,2
4185,2
13,0
1238,1
1572,1
1241,2
14016,2
9440,2
880,1
17833,1
17059,1
914,1
7880,0
14909,2
13612,2
14368,1
2520,1
12506,1
14437,1
2461,1
8927,2
538,1
6598,0
16200,1
9740,0
8232,1
11048,0
1834,1
4816,1
2595,1
195,1
604,0
14985,2
3051,1
7095,0
16053,0
14316,1
5298,1
3808,1
4499,2
1677,1
17843,1
16487,1
4631,1
4709,1
15483,1
14960,2
16458,1
511,1
6328,1
9235,2
9350,2
4206,0
13779,1
11593,1
12542,1
4051,1
2371,0
11649,1
532,1
9808,0
6534,0
1040,1
9915,0
6175,1
17286,0
5983,1
4529,2
11202,2
8306,1
3706,1
3478,2
11635,0
3189,1
9722,1
345,1
582,0
15431,1
11800,1
1743,1
3307,1
11633,1
9830,1
13582,1
11817,1
12942,1
1953,1
1356,0
7080,0
3884,1
14034,1
4256,1
906,1
14690,1
7722,1
8595,0
1471,1
2663,2
13372,0
14624,2
2332,1
9,0
6005,0
3556,0
17128,0
4525,1
6273,1
2067,1
6985,1
10688,1
2729,1
11943,1
16452,1
6596,1
2796,1
10681,1
4350,0
10517,0
4344,0
13392,1
4235,0
11473,1
13005,0
8649,1
2584,0
337,0
15388,0
10868,1
11129,1
17158,1
1087,2
7387,1
12173,1
4154,1
1118,2
11736,0
4212,1
652,1
2866,1
12398,1
4161,1
4196,0
4323,2
8516,0
183,1
4073,1
13322,1
18014,1
5450,1
375,1
6236,0
236,2
661,1
12024,0
382,1
3277,2
12959,1
7490,1
5059,0
16477,1
4169,1
11712,0
3002,2
373,1
2548,2
4522,1
6957,0
935,0
3159,0
12985,2
9209,1
8603,1
5905,1
12329,1
15997,1
17322,1
14027,1
1590,2
10565,1
3827,1
2266,1
13776,0
3487,1
16080,0
15477,2
2665,1
996,1
10684,1
6653,0
12921,1
10000,1
10376,0
4052,2
2012,0
12458,0
7378,1
15011,1
12184,1
3183,1
563,1
1291,2
13530,1
2114,1
9479,1
4825,2
5591,1
11317,2
6678,1
8805,1
3055,2
6333,1
9324,2
11717,1
1546,0
1968,0
5350,1
5133,1
12938,1
1312,0
8502,1
13625,1
13337,1
13968,2
14536,2
7587,1
5119,1
9261,1
8853,1
3234,1
16794,1
6583,1
10079,0
11222,1
1835,0
516,1
3556,1
9466,1
79,0
1994,1
4721,1
1051,1
6618,2
17119,1
272,1
3396,1
1044,1
1814,0
6140,1
61,1
3467,1
8679,0
4736,1
4531,1
3941,0
17064,1
10218,1
742,1
4000,0
2275,1
4810,0
4261,1
113,0
1983,1
1844,2
13911,1
2711,1
1625,1
17091,1
17705,1
2795,1
4657,2
7292,1
8556,0
11127,0
6272,1
5793,0
2033,0
2646,1
9631,1
7748,1
4567,1
9767,0
840,1
4161,2
17551,0
1517,1
3769,2
200,1
14840,1
15937,1
3750,1
2541,1
11709,1
12657,1
3350,1
2624,0
9680,1
15974,1
17313,1
4066,1
3894,2
4443,1
8899,1
13078,1
3428,1
17806,2
12579,1
4229,0
16286,0
695,1
8286,2
4524,1
6371,1
2401,1
8451,0
6938,1
14787,2
4992,1
10512,0
2224,1
2697,1
4942,1
976,0
6786,1
9518,2
5261,1
14589,1
6343,0
13620,1
2399,0
2099,1
1622,2
5996,1
6960,1
15687,1
12807,1
16676,2
17499,0
8199,2
4316,1
11762,0
4718,0
14882,0
12846,1
10127,1
14123,1
9910,1
4453,1
9611,0
14996,1
237,1
9165,1
11743,2
13827,1
7610,1
4750,1
3382,1
1954,0
2445,1
15535,1
4718,1
6480,0
13857,1
9237,1
5801,0
13130,0
14484,1
1826,0
848,1
2813,1
10745,1
15219,1
13157,2
2289,1
16706,0
1569,0
4284,1
7678,1
11138,0
7696,2
9814,1
3099,0
9227,1
3419,1
6286,1
3974,1
10414,0
11094,1
2703,1
7162,0
17587,1
8293,0
1453,0
1847,0
4519,0
8628,2
13774,1
2,1
7422,1
3287,1
7713,1
11551,1
797,1
4243,0
12717,1
902,1
17541,1
14419,0
18031,1
3252,1
4063,0
7200,0
13533,1
16760,1
17669,2
627,0
4157,0
12225,1
2535,2
12756,1
4128,1
8294,1
13832,1
706,1
9472,2
3310,1
5333,0
2979,1
8527,0
2375,1
1904,2
9358,0
77,1
11192,1
4843,0
318,1
8725,1
4542,0
407,1
7640,0
6139,2
1365,1
1793,1
2326,1
11030,1
14590,1
17005,2
9193,1
17314,0
12174,1
13344,1
9718,1
2302,1
12862,1
6451,1
13118,1
7078,1
3376,0
15880,1
13833,1
2668,2
4732,1
14349,1
3004,1
4819,1
4309,1
12236,0
1036,1
2856,0
960,2
12068,1
12618,1
4951,2
1783,0
3448,1
1271,1
2291,1
4001,1
2376,1
2882,0
6924,1
14166,1
1495,1
14184,1
5934,1
4386,1
5750,1
6055,1
9329,0
16015,1
10758,2
3109,2
4226,0
10647,0
1305,1
4668,1
3255,0
11972,1
10528,0
13933,1
3260,0
4,1
9459,1
10998,0
9935,0
5479,0
5107,1
12195,0
7028,0
7201,1
4195,1
4638,1
2500,1
15700,1
5104,1
16987,1
17752,0
15879,0
12803,1
6516,1
12199,0
17028,0
4004,1
10466,0
2303,0
4946,1
6229,1
14124,1
2518,1
712,1
2902,1
6679,0
465,1
4756,0
14367,0
17612,1
17282,1
4489,2
4659,1
5244,1
13416,1
17479,0
37,0
4660,0
2695,1
1691,0
2625,0
964,0
8228,0
4945,0
6657,1
4050,1
10377,2
1046,0
13538,1
12749,1
7846,1
15754,0
8834,1
1502,0
8797,2
10630,2
5731,1
17925,1
11723,1
4395,1
3439,1
15196,0
4382,1
15915,0
3258,1
4925,1
4543,1
11369,1
8003,1
4672,0
8404,1
4609,2
87,1
474,0
2733,1
16443,1
10419,1
8706,1
2199,2
5851,1
6956,1
17193,1
2159,1
14846,1
8432,0
4368,1
4091,1
1752,0
10646,2
1957,1
3928,0
2158,0
9225,2
16540,2
2059,0
9024,0
10120,0
8482,1
234,1
9655,0
11385,1
2475,1
3725,1
3441,0
16753,1
541,1
6396,2
18111,2
15612,0
545,0
3868,1
1776,1
13611,0
4108,1
3722,1
5506,1
17161,1
2519,1
12004,0
3496,1
3665,1
4096,1
7216,0
17665,1
4228,1
2857,1
8723,1
4673,0
7904,1
14277,1
729,1
2592,1
2892,2
17733,1
5918,1
5888,0
6941,0
17774,1
3737,1
10138,1
16444,2
12871,1
17949,0
6494,1
11967,0
10643,1
3552,0
13113,1
16028,0
8055,0
3865,1
11623,1
7694,1
13500,1
7512,1
13338,2
15475,1
1594,2
3293,0
16955,1
17076,1
2049,1
1731,1
4291,1
12490,2
16646,1
4782,2
2824,1
1359,1
11981,1
6190,2
11954,0
1665,1
238,1
17646,1
15864,1
4769,1
3173,2
3126,1
2547,0
3653,1
3318,1
10277,2
16544,1
1747,1
1878,1
8074,1
14373,1
2980,1
2196,1
4360,1
11033,1
2156,1
3495,1
4844,0
11577,2
1000,2
1117,1
189,1
4339,0
4140,1
3413,1
4921,1
15210,1
4616,1
13935,1
9219,0
1285,1
67,1
249,1
2008,1
12573,1
1563,2
3735,0
4048,1
2783,0
16202,2
764,1
456,1
13340,0
4737,1
14911,1
15875,0
6463,1
12188,0
819,0
12809,0
14335,1
2238,1
11861,1
8517,1
12181,1
17418,1
2009,0
5007,0
4103,2
4959,1
7673,1
14696,1
2226,1
8790,2
438,0
5110,0
64,0
6531,0
17798,0
3198,1
14748,1
16040,2
10137,1
4409,0
4371,1
3066,1
3709,2
12030,1
3493,1
5767,2
13590,1
6357,0
13604,2
62,0
1577,2
4418,1
4337,1
8974,1
2105,1
9070,2
9799,1
7419,1
13384,1
6684,1
14462,1
2000,1
14333,1
11935,0
3663,1
12826,0
3385,0
12251,1
6895,1
1925,1
11840,0
13394,0
12050,1
13813,1
15269,1
3654,1
168,1
2693,1
10936,0
7970,0
11061,1
9515,1
16272,1
7187,0
15452,1
4949,0
15009,1
3562,1
12210,1
8459,0
6890,1
7599,1
7434,0
4102,1
8310,1
11153,1
13273,2
3317,1
13645,1
5030,1
9418,0
9359,1
4264,1
8204,1
12079,1
14927,1
758,1
2372,0
8445,1
17652,1
3375,0
6131,1
9100,0
1001,1
7906,1
925,1
3921,1
8152,2
6710,1
17682,1
164,2
14991,1
2210,1
14874,1
18099,2
8053,1
1781,1
3196,1
4260,0
2719,1
16061,1
10816,1
10514,1
450,1
13232,0
3807,0
16731,0
3867,1
4213,0
2522,0
16459,1
3871,1
6934,2
202,1
14570,1
1883,2
8525,1
1885,1
12390,1
5496,0
40,0
1889,1
984,2
11139,0
15517,1
8166,1
4152,0
8456,0
14848,2
10873,1
2873,2
1533,0
11555,1
5815,2
786,1
993,0
5323,1
1929,0
9348,1
14451,2
4166,2
10112,1
10931,1
2212,1
8131,1
6367,1
5048,1
812,2
3454,1
16512,1
15385,0
1249,0
4280,1
2761,1
9727,0
5796,0
4175,1
131,2
4879,1
4939,1
13579,1
1715,1
2493,1
16615,1
16793,0
2380,1
13285,1
6403,0
1029,2
12812,0
1940,1
2147,1
1021,1
1146,0
10582,1
86,0
7575,1
1966,0
1472,2
16881,2
10794,2
9571,1
11428,1
3884,1
9913,0
15443,1
6781,0
7183,1
989,1
3265,0
9347,2
8826,0
14384,1
6206,2
1649,0
4006,1
3349,1
10906,1
1507,2
9239,2
7425,1
11470,1
4629,1
11956,2
3540,2
963,1
13918,1
9254,1
11519,1
8272,1
17300,1
6646,1
7072,0
14291,1
4274,1
11830,1
11707,2
7255,1
5228,1
2742,1
12692,0
10934,0
1526,0
12833,1
12382,0
14555,1
3230,2
6751,1
4650,1
3747,1
3998,1
10293,1
9452,1
16579,1
6931,1
4472,1
17332,2
7886,1
7343,0
8959,0
322,1
7145,1
15810,2
12016,1
2691,2
14844,2
1290,1
4571,0
15065,1
4865,1
313,1
15033,1
13248,1
10996,0
3154,1
10670,1
13635,1
11892,2
3638,1
3670,1
394,1
11131,1
7860,1
14488,0
73,0
4013,1
1838,0
2248,0
13063,1
16848,0
3697,1
13919,1
5095,1
1048,1
16585,0
7964,1
13033,1
3005,1
15931,1
13606,2
1836,1
9533,1
2944,1
1481,1
4407,0
15315,1
4950,1
17807,1
14018,2
5505,1
3238,1
11543,0
11811,1
9122,1
15828,1
13717,1
3543,0
6557,1
4680,1
15019,2
2653,1
10076,1
6067,2
9734,1
16804,1
10063,0
8845,1
603,1
4423,1
14932,1
4600,1
2641,1
8140,1
4936,1
5315,2
14274,1
2510,1
4592,1
3029,1
16228,1
9788,2
17455,1
4683,0
9119,1
7131,0
12348,0
6224,1
4083,2
3967,1
9822,1
5778,1
3470,1
130,2
7368,1
11083,0
4502,1
10997,1
3578,1
16986,0
17325,1
7974,1
3624,1
13622,2
2650,1
13412,2
4956,2
8629,1
2728,2
1135,1
4031,1
11102,1
13015,1
473,1
304,1
2083,1
1308,0
11418,1
4214,1
8975,1
11281,1
10355,1
17853,1
13235,2
6084,0
708,1
11668,1
10394,1
9236,1
6658,1
14041,1
16063,0
11590,0
13204,0
14561,1
2373,1
2092,1
3235,1
3449,0
8772,1
13427,1
15191,1
15615,2
16192,0
10760,1
2366,1
14862,2
5704,1
14010,1
6375,1
15833,1
1739,1
2064,1
15602,1
4325,1
1886,0
9691,1
3342,0
8491,0
4099,2
11013,0
17089,0
15878,1
1872,2
14456,0
12105,0
4095,1
14461,2
1978,1
13801,0
4177,2
3160,1
2428,1
9599,0
6817,1
4969,1
17205,1
517,1
4407,1
8458,1
10280,1
15524,1
2254,1
15136,1
15015,0
15933,1
16241,1
2812,0
4355,1
2607,0
3934,1
2323,2
5023,1
9121,1
6732,1
2252,0
15024,1
9874,1
4533,0
12276,1
10312,1
6370,1
943,1
11253,1
14515,1
12661,0
2918,1
12782,1
4757,1
3592,0
108,0
3095,1
526,1
1023,0
10697,1
15439,1
2577,1
10156,2
17893,1
3312,1
16525,2
773,1
7001,0
3855,2
269,1
17306,1
4064,0
3290,1
2923,1
3455,1
2091,0
10593,2
4527,1
8736,1
4043,0
12831,1
13009,1
2112,1
11934,0
3606,1
1429,1
9757,1
13147,1
509,2
9409,2
12727,1
5488,0
4695,0
10870,1
4269,0
12974,0
10858,1
1929,0
3882,2
1863,1
15243,1
7087,1
8267,1
1008,1
13965,0
4470,1
4473,1
17255,2
14200,1
3199,1
8746,0
3859,0
4322,1
5585,1
14113,1
13630,1
2020,1
9960,1
13165,1
4878,2
8584,0
2284,0
15578,1
17366,1
7614,0
12017,1
15031,2
6191,1
3032,1
1466,1
4682,1
17730,1
18113,2
4455,1
17198,1
16037,1
4919,1
11944,1
15946,0
4074,0
15665,1
3001,1
8186,1
1726,2
141,1
7300,0
4785,1
9776,1
12063,2
1925,0
9823,1
4781,1
17765,1
5148,1
10482,1
685,1
11063,1
10632,1
13835,1
1162,2
2020,1
10274,0
10526,1
3583,2
10192,1
13920,0
4514,1
4905,0
4577,1
2520,1
10507,0
1444,1
5398,0
5004,1
1843,0
2036,2
12027,1
11875,1
7371,1
14627,2
11995,2
16545,1
3847,1
3923,0
3419,1
9542,1
9944,1
5792,0
12364,1
3666,0
14596,1
2427,1
9999,2
14537,1
3340,0
16005,0
1856,1
7716,1
4777,1
15306,1
3529,1
6045,2
2332,1
8534,0
8180,1
14974,1
16423,1
13080,0
8977,1
5558,2
8642,1
15956,0
1301,1
15060,1
13278,1
12084,0
1638,1
13914,1
13296,1
17041,1
11185,1
912,0
431,1
464,1
4106,1
8936,1
6097,0
2920,1
3731,2
16560,1
13065,0
14756,1
2273,1
3960,0
5390,2
5428,1
16364,0
15307,0
17265,0
110,1
2194,1
4774,2
9450,0
14052,1
8067,1
10140,1
323,1
9376,0
10082,1
16513,1
1797,0
4227,0
3191,1
4953,0
4561,1
12651,1
1078,0
14808,1
655,0
2369,0
5635,0
1164,1
9684,0
13972,0
6163,0
11528,1
15676,1
9464,2
1085,2
15950,0
16782,1
15505,0
4512,0
674,1
3132,1
641,1
12488,0
890,1
6790,1
6002,0
342,0
144,1
3938,1
16517,1
16265,0
4312,1
4797,2
6023,1
4946,1
390,1
1379,0
4567,2
16252,1
3499,1
13766,1
15177,1
8766,1
12895,2
15092,1
13836,2
1728,1
15218,1
1957,0
